id,timestamp,event,market,sport,bookmaker,odds,stake,potential_win,ev,status,result,profit,resolved_at,placed_at
246,,Ole Miss @ Mississippi State,,NCAAB,,63.5,5.0,317.5,0.0475,pending,,0.0,,2025-11-25 10:19:51
247,,Los Angeles Clippers @ Los Angeles Lakers,,NBA,,2.65,5.0,13.25,0.0473,pending,,0.0,,2025-11-25 10:19:51
248,,Chicago Bears @ Philadelphia Eagles,,NFL,,4.5,5.0,22.5,0.046,pending,,0.0,,2025-11-25 10:19:51
249,,Dallas Stars @ Edmonton Oilers,,nfl,,2.0,5.0,10.0,0.0453,pending,,0.0,,2025-11-25 10:19:51
250,,Green Bay Packers @ Detroit Lions,,NFL,,5.5,5.0,27.5,0.0443,pending,,0.0,,2025-11-25 10:19:51
251,,Kansas City Chiefs @ Dallas Cowboys,,NFL,,9.5,5.0,47.5,0.0443,pending,,0.0,,2025-11-25 10:19:51
252,,Los Angeles Rams @ Carolina Panthers,,nfl,,2.5,5.0,12.5,0.0424,pending,,0.0,,2025-11-25 10:19:51
253,,Houston @ Baylor,,nfl,,1.0,5.0,5.0,0.042,pending,,0.0,,2025-11-25 10:19:51
254,,Chicago Bears @ Philadelphia Eagles,,NFL,,1.4166666666666667,5.0,7.083333333333334,0.0415,pending,,0.0,,2025-11-25 10:19:51
255,,Green Bay Packers @ Detroit Lions,,NFL,,1.5714285714285714,5.0,7.857142857142857,0.0412,pending,,0.0,,2025-11-25 10:19:51
256,,Oregon @ Washington,,nfl,,1.0,5.0,5.0,0.0405,pending,,0.0,,2025-11-25 10:19:51
257,,Orlando Magic @ Philadelphia 76ers,,nba,,2.1,5.0,10.5,0.0395999999999999,pending,,0.0,,2025-11-25 10:19:51
258,,Los Angeles Clippers @ Los Angeles Lakers,,NBA,,2.0,5.0,10.0,0.0387,pending,,0.0,,2025-11-25 10:19:51
259,,Green Bay Packers @ Detroit Lions,,NFL,,8.5,5.0,42.5,0.0385999999999999,pending,,0.0,,2025-11-25 10:19:51
260,,Atlanta Hawks @ Washington Wizards,,nba,,2.72,5.0,13.599999999999998,0.0372,pending,,0.0,,2025-11-25 10:19:51
261,,Chicago Bears @ Philadelphia Eagles,,NFL,,2.08,5.0,10.4,0.0372,pending,,0.0,,2025-11-25 10:19:51
262,,Cincinnati Bengals @ Baltimore Ravens,,NFL,,5.25,5.0,26.25,0.0365,pending,,0.0,,2025-11-25 10:19:51
263,,Chicago Bears @ Philadelphia Eagles,,NFL,,19.5,5.0,97.5,0.0353,pending,,0.0,,2025-11-25 10:19:51
264,,Atlanta Falcons @ New York Jets,,NFL,,39.5,5.0,197.5,0.0351,pending,,0.0,,2025-11-25 10:19:51
265,,Tennessee @ Houston,,nfl,,1.0,5.0,5.0,0.035,pending,,0.0,,2025-11-25 10:19:51
266,,Green Bay Packers @ Detroit Lions,,NFL,,4.25,5.0,21.25,0.0346,pending,,0.0,,2025-11-25 10:19:51
267,,Georgia @ Georgia Tech,,nfl,,1.0,5.0,5.0,0.0342,pending,,0.0,,2025-11-25 10:19:51
268,,Orlando Magic @ Philadelphia 76ers,,nba,,4.5,5.0,22.5,0.0327999999999999,pending,,0.0,,2025-11-25 10:19:51
269,,Missouri @ Arkansas,,nfl,,1.0,5.0,5.0,0.0316,pending,,0.0,,2025-11-25 10:19:51
270,,Atlanta Hawks @ Washington Wizards,,nba,,1.0,5.0,5.0,0.0306999999999999,pending,,0.0,,2025-11-25 10:19:51
271,,Chicago Bears @ Philadelphia Eagles,,NFL,,16.0,5.0,80.0,0.1317,pending,,0.0,,2025-11-25 10:25:29
272,,New Orleans Saints @ Miami Dolphins,,NFL,,76.0,5.0,380.0,0.1303,pending,,0.0,,2025-11-25 10:25:29
273,,Los Angeles Clippers @ Los Angeles Lakers,,NBA,,4.75,5.0,23.75,0.1171,pending,,0.0,,2025-11-25 10:25:29
274,,Los Angeles Clippers @ Los Angeles Lakers,,NBA,,4.0,5.0,20.0,0.1039,pending,,0.0,,2025-11-25 10:25:29
275,,Los Angeles Clippers @ Los Angeles Lakers,,NBA,,4.3,5.0,21.5,0.0813,pending,,0.0,,2025-11-25 10:25:29
276,,Chicago Bears @ Philadelphia Eagles,,NFL,,4.75,5.0,23.75,0.0799,pending,,0.0,,2025-11-25 10:25:29
277,,Los Angeles Clippers @ Los Angeles Lakers,,NBA,,5.0,5.0,25.0,0.0608999999999999,pending,,0.0,,2025-11-25 10:25:29
278,,Atlanta Hawks @ Washington Wizards,,nba,,1.99009900990099,5.0,9.950495049504951,0.0358,pending,,0.0,,2025-11-25 10:37:34
279,,Cincinnati Bengals @ Baltimore Ravens,,NFL,,23.5,5.0,117.5,0.0299,pending,,0.0,,2025-11-25 10:37:34
280,,Kansas City Chiefs @ Dallas Cowboys,,NFL,,1.4166666666666667,5.0,7.083333333333334,0.0292,pending,,0.0,,2025-11-25 10:37:34
281,,New Orleans Saints @ Miami Dolphins,,NFL,,5.0,5.0,25.0,0.0288,pending,,0.0,,2025-11-25 10:43:11
