timestamp,total_bets,completed_bets,pending_bets,winning_bets,losing_bets,push_bets,win_rate,total_staked,total_profit,roi,current_bankroll,overall_profit,expected_ev,ev_accuracy
2025-11-15 20:49:20.724828,71,62,9,18,44,0,29.03225806451613,947.81,-364.0564,-38.410272100948504,530.9636,-469.03639999999996,100.474321,-362.3377559326825
2025-11-15 20:49:21.725582,71,63,8,19,44,0,30.158730158730158,962.77,-338.6244,-35.17188944400012,571.3556000000001,-428.6443999999999,102.46400100000001,-330.4813365622917
2025-11-15 20:49:22.725794,71,64,7,19,45,0,29.6875,975.45,-351.3044,-36.01459839048644,571.3556000000001,-428.6443999999999,103.884161,-338.1693576944805
2025-11-15 20:49:23.726626,71,65,6,19,46,0,29.230769230769234,986.12,-361.9744,-36.70693221920253,571.3556000000001,-428.6443999999999,105.015181,-344.6876885352414
2025-11-15 20:49:24.727040,71,66,5,19,47,0,28.78787878787879,996.5,-372.3544,-37.366221776216754,571.3556000000001,-428.6443999999999,106.10508100000001,-350.92984849613373
